Date,LOS,Rate,Rate Code,RoomType,Source,Track Code,Occupied,ADR,IsHoliday,IsWeekend
2022-04-03,1,135.31,72,6,0,1,68,75.22,0,1
2022-04-03,1,67.2,9,3,0,1,68,75.22,0,1
2022-04-03,5,70.0,25,2,1,0,68,75.22,0,1
2022-04-03,1,114.0,58,5,0,1,68,75.22,0,1
2022-04-03,1,85.0,0,2,2,1,68,75.22,0,1
2022-04-03,1,70.0,26,3,1,0,68,75.22,0,1
2022-04-03,1,85.5,64,3,0,1,68,75.22,0,1
2022-04-03,2,85.0,58,2,0,1,68,75.22,0,1
2022-04-03,1,104.0,0,3,0,1,68,75.22,0,1
2022-04-03,5,78.0,78,3,0,1,68,75.22,0,1
2022-04-03,2,67.6,21,7,0,0,68,75.22,0,1
2022-04-03,1,70.0,26,3,1,0,68,75.22,0,1
2022-04-03,5,70.0,25,2,1,0,68,75.22,0,1
2022-04-03,1,85.5,64,7,0,1,68,75.22,0,1
2022-04-03,5,78.0,78,3,0,1,68,75.22,0,1
2022-04-03,4,70.0,25,2,1,0,68,75.22,0,1
2022-04-03,5,70.0,25,3,1,0,68,75.22,0,1
2022-04-03,1,90.0,58,1,0,1,68,75.22,0,1
2022-04-03,1,67.6,20,3,0,1,68,75.22,0,1
2022-04-03,1,85.5,64,5,0,1,68,75.22,0,1
2022-04-03,1,104.0,104,3,0,1,68,75.22,0,1
2022-04-03,5,70.0,3,3,1,0,68,75.22,0,1
2022-04-03,5,70.0,3,3,1,0,68,75.22,0,1
2022-04-03,5,70.0,3,3,1,0,68,75.22,0,1
2022-04-03,5,70.0,25,3,1,0,68,75.22,0,1
2022-04-04,1,108.02,64,3,0,1,99,81.87,0,0
2022-04-04,1,0.0,0,5,1,0,99,81.87,0,0
2022-04-04,1,90.0,24,3,1,1,99,81.87,0,0
2022-04-04,1,93.6,67,1,0,1,99,81.87,0,0
2022-04-04,1,110.5,33,7,0,1,99,81.87,0,0
2022-04-04,1,104.0,0,3,2,3,99,81.87,0,0
2022-04-04,1,79.8,9,0,0,1,99,81.87,0,0
2022-04-04,1,65.0,5,3,2,0,99,81.87,0,0
2022-04-04,1,80.0,0,6,2,1,99,81.87,0,0
2022-04-04,1,113.05,64,4,0,1,99,81.87,0,0
2022-04-04,3,72.0,107,3,0,1,99,81.87,0,0
2022-04-04,1,108.02,64,3,0,1,99,81.87,0,0
2022-04-04,4,78.0,78,3,0,1,99,81.87,0,0
2022-04-04,1,108.02,64,3,0,1,99,81.87,0,0
2022-04-04,1,104.0,0,7,1,0,99,81.87,0,0
2022-04-04,1,108.02,64,3,0,1,99,81.87,0,0
2022-04-04,1,70.0,3,6,1,0,99,81.87,0,0
2022-04-04,1,70.0,24,3,1,0,99,81.87,0,0
2022-04-04,1,70.0,24,3,1,0,99,81.87,0,0
2022-04-04,1,99.0,0,6,1,1,99,81.87,0,0
2022-04-04,4,65.0,5,2,0,0,99,81.87,0,0
2022-04-04,1,103.72,103,6,0,1,99,81.87,0,0
2022-04-04,1,108.02,64,3,0,1,99,81.87,0,0
2022-04-04,2,119.0,0,7,0,1,99,81.87,0,0
2022-04-04,1,108.59,64,6,0,1,99,81.87,0,0
2022-04-04,3,65.0,5,2,0,0,99,81.87,0,0
2022-04-04,1,122.15,58,2,0,0,99,81.87,0,0
2022-04-04,1,108.3,64,2,0,0,99,81.87,0,0
2022-04-04,1,108.02,64,3,0,1,99,81.87,0,0
2022-04-04,1,108.02,64,3,0,1,99,81.87,0,0
2022-04-04,1,108.59,64,6,0,1,99,81.87,0,0
2022-04-04,2,70.0,4,2,2,0,99,81.87,0,0
2022-04-04,2,94.05,64,5,0,1,99,81.87,0,0
2022-04-04,1,114.0,0,2,2,1,99,81.87,0,0
2022-04-04,2,104.0,104,3,0,1,99,81.87,0,0
2022-04-04,1,103.72,103,7,0,1,99,81.87,0,0
2022-04-04,1,98.8,64,3,0,1,99,81.87,0,0
2022-04-04,2,81.0,106,3,1,1,99,81.87,0,0
2022-04-04,1,67.6,20,3,0,0,99,81.87,0,0
2022-04-04,4,65.0,5,3,0,1,99,81.87,0,0
2022-04-04,1,103.72,103,5,0,1,99,81.87,0,0
2022-04-04,1,99.0,0,6,2,3,99,81.87,0,0
2022-04-04,1,90.0,0,3,2,3,99,81.87,0,0
2022-04-04,1,58.5,20,3,0,1,99,81.87,0,0
2022-04-04,2,65.0,5,2,2,0,99,81.87,0,0
2022-04-04,2,104.0,0,6,0,0,99,81.87,0,0
2022-04-04,2,70.0,24,2,2,0,99,81.87,0,0
2022-04-04,2,90.0,58,3,0,1,99,81.87,0,0
2022-04-04,1,86.79,56,5,0,1,99,81.87,0,0
2022-04-04,1,99.0,58,6,0,1,99,81.87,0,0
2022-04-04,1,65.0,5,2,0,1,99,81.87,0,0
2022-04-04,2,65.0,5,2,0,0,99,81.87,0,0
2022-04-04,1,104.0,0,0,1,0,99,81.87,0,0
2022-04-04,1,114.0,0,2,1,0,99,81.87,0,0
2022-04-04,3,90.0,0,3,0,1,99,81.87,0,0
2022-04-04,1,104.0,0,6,1,0,99,81.87,0,0
2022-04-04,2,90.25,64,2,0,1,99,81.87,0,0
2022-04-04,5,99.0,58,5,0,1,99,81.87,0,0
2022-04-04,4,70.0,3,2,1,0,99,81.87,0,0
2022-04-04,2,113.05,64,7,0,1,99,81.87,0,0
2022-04-04,3,67.6,20,3,0,1,99,81.87,0,0
2022-04-04,1,103.72,103,2,0,1,99,81.87,0,0
2022-04-04,1,85.5,64,3,0,1,99,81.87,0,0
2022-04-04,3,114.35,104,3,0,1,99,81.87,0,0
2022-04-04,1,65.0,5,2,2,0,99,81.87,0,0
2022-04-04,1,95.76,9,5,0,1,99,81.87,0,0
2022-04-04,1,85.5,64,7,0,1,99,81.87,0,0
2022-04-04,4,65.0,5,2,0,1,99,81.87,0,0
2022-04-04,1,90.25,64,2,0,1,99,81.87,0,0
2022-04-04,1,90.0,0,3,2,3,99,81.87,0,0
2022-04-04,2,95.0,0,2,2,3,99,81.87,0,0
2022-04-04,1,70.0,3,2,1,0,99,81.87,0,0
2022-04-04,3,65.0,5,2,0,0,99,81.87,0,0
2022-04-04,1,104.0,58,3,0,1,99,81.87,0,0
2022-04-04,5,94.05,64,6,0,1,99,81.87,0,0
2022-04-04,1,83.6,72,2,0,1,99,81.87,0,0
2022-04-05,1,104.0,0,3,0,1,100,83.82,0,0
2022-04-05,1,90.25,64,3,0,0,100,83.82,0,0
2022-04-05,4,93.6,15,3,1,0,100,83.82,0,0
2022-04-05,1,95.0,0,3,0,1,100,83.82,0,0
2022-04-05,1,98.8,64,3,0,0,100,83.82,0,0
2022-04-05,1,85.0,15,3,1,0,100,83.82,0,0
2022-04-05,4,104.72,72,7,0,0,100,83.82,0,0
2022-04-05,1,61.75,20,3,0,1,100,83.82,0,0
2022-04-05,2,96.94,78,5,0,0,100,83.82,0,0
2022-04-05,3,98.8,15,6,1,0,100,83.82,0,0
2022-04-05,1,98.8,64,7,0,0,100,83.82,0,0
2022-04-05,1,91.52,72,3,0,0,100,83.82,0,0
2022-04-05,3,70.0,24,3,1,0,100,83.82,0,0
2022-04-05,1,95.0,0,3,1,0,100,83.82,0,0
2022-04-05,1,74.1,20,0,0,1,100,83.82,0,0
2022-04-05,1,88.4,76,3,0,0,100,83.82,0,0
2022-04-05,1,93.6,41,7,0,0,100,83.82,0,0
2022-04-05,5,95.0,0,3,2,1,100,83.82,0,0
2022-04-05,1,114.0,104,2,0,0,100,83.82,0,0
2022-04-05,2,119.0,0,4,1,0,100,83.82,0,0
2022-04-05,3,65.0,5,2,0,0,100,83.82,0,0
2022-04-05,3,70.0,4,2,1,0,100,83.82,0,0
2022-04-05,2,98.8,64,6,0,0,100,83.82,0,0
2022-04-05,1,78.0,78,5,0,1,100,83.82,0,0
2022-04-05,1,103.72,103,2,0,0,100,83.82,0,0
2022-04-05,1,93.6,41,6,0,0,100,83.82,0,0
2022-04-05,1,99.0,58,4,0,1,100,83.82,0,0
2022-04-05,1,89.06,78,7,0,0,100,83.82,0,0
2022-04-05,1,98.8,64,6,0,0,100,83.82,0,0
2022-04-05,1,103.72,103,5,0,0,100,83.82,0,0
2022-04-05,1,91.52,72,7,0,0,100,83.82,0,0
2022-04-05,2,70.0,24,3,1,0,100,83.82,0,0
2022-04-05,1,67.6,20,3,0,1,100,83.82,0,0
2022-04-05,1,103.72,103,5,0,0,100,83.82,0,0
2022-04-05,1,79.8,9,3,0,0,100,83.82,0,0
2022-04-05,1,104.0,0,3,2,0,100,83.82,0,0
2022-04-05,1,98.8,64,3,0,0,100,83.82,0,0
2022-04-05,2,98.8,64,6,0,0,100,83.82,0,0
2022-04-05,1,65.0,5,3,2,0,100,83.82,0,0
2022-04-05,1,98.8,64,3,0,1,100,83.82,0,0
2022-04-05,2,95.0,0,2,1,0,100,83.82,0,0
2022-04-05,1,99.96,9,6,0,0,100,83.82,0,0
2022-04-05,1,114.0,0,0,0,1,100,83.82,0,0
2022-04-05,1,93.6,106,2,0,0,100,83.82,0,0
2022-04-05,2,102.89,48,5,0,1,100,83.82,0,0
2022-04-05,1,104.0,0,2,1,0,100,83.82,0,0
2022-04-05,1,109.58,64,3,0,0,100,83.82,0,0
2022-04-05,1,104.0,0,3,1,1,100,83.82,0,0
2022-04-05,1,97.36,9,7,0,1,100,83.82,0,0
2022-04-05,1,98.8,64,1,0,0,100,83.82,0,0
2022-04-05,2,94.52,55,6,0,0,100,83.82,0,0
2022-04-06,1,99.75,64,2,0,1,99,84.45,0,0
2022-04-06,1,99.0,41,7,2,1,99,84.45,0,0
2022-04-06,1,105.0,0,0,0,1,99,84.45,0,0
2022-04-06,2,98.8,64,1,0,1,99,84.45,0,0
2022-04-06,2,99.0,0,3,1,0,99,84.45,0,0
2022-04-06,4,114.0,0,5,0,1,99,84.45,0,0
2022-04-06,3,91.2,107,5,0,1,99,84.45,0,0
2022-04-06,1,99.0,0,2,1,0,99,84.45,0,0
2022-04-06,1,94.5,106,2,0,0,99,84.45,0,0
2022-04-06,2,104.5,64,7,0,1,99,84.45,0,0
2022-04-06,1,65.0,5,2,0,0,99,84.45,0,0
2022-04-06,2,70.0,24,2,2,0,99,84.45,0,0
2022-04-06,1,107.19,41,7,0,1,99,84.45,0,0
2022-04-06,1,79.2,107,3,0,1,99,84.45,0,0
2022-04-06,1,79.2,107,3,0,1,99,84.45,0,0
2022-04-06,1,85.5,28,3,0,1,99,84.45,0,0
2022-04-06,1,98.8,64,3,0,1,99,84.45,0,0
2022-04-06,1,78.0,78,5,0,1,99,84.45,0,0
2022-04-06,2,99.96,9,5,0,1,99,84.45,0,0
2022-04-06,2,103.72,103,2,0,1,99,84.45,0,0
2022-04-06,1,105.0,0,0,2,3,99,84.45,0,0
2022-04-06,1,99.75,64,2,0,1,99,84.45,0,0
2022-04-06,1,103.72,103,3,0,1,99,84.45,0,0
2022-04-06,2,113.05,64,6,0,1,99,84.45,0,0
2022-04-06,1,79.2,107,3,0,1,99,84.45,0,0
2022-04-06,2,99.0,0,3,2,3,99,84.45,0,0
2022-04-06,1,104.0,0,3,0,3,99,84.45,0,0
2022-04-06,4,114.05,64,3,0,3,99,84.45,0,0
2022-04-06,1,88.92,55,3,0,1,99,84.45,0,0
2022-04-06,1,104.5,64,4,0,0,99,84.45,0,0
2022-04-06,1,99.0,106,7,2,3,99,84.45,0,0
2022-04-06,2,74.43,20,2,0,1,99,84.45,0,0
2022-04-06,1,64.35,20,3,0,1,99,84.45,0,0
2022-04-06,2,96.8,72,7,0,1,99,84.45,0,0
2022-04-06,1,104.0,58,1,0,0,99,84.45,0,0
2022-04-06,2,103.72,103,7,0,1,99,84.45,0,0
2022-04-06,2,99.75,64,2,0,1,99,84.45,0,0
2022-04-06,1,74.25,78,3,0,1,99,84.45,0,0
2022-04-06,1,105.0,0,2,2,3,99,84.45,0,0
2022-04-06,1,103.72,103,2,0,1,99,84.45,0,0
2022-04-06,1,70.0,4,7,1,0,99,84.45,0,0
2022-04-06,1,70.0,4,2,1,0,99,84.45,0,0
2022-04-06,1,95.76,9,3,0,1,99,84.45,0,0
2022-04-06,3,114.0,0,6,0,1,99,84.45,0,0
2022-04-06,3,114.0,0,2,0,1,99,84.45,0,0
2022-04-06,1,67.6,21,3,0,1,99,84.45,0,0
2022-04-06,1,67.6,20,3,0,1,99,84.45,0,0
2022-04-06,1,98.8,43,3,0,1,99,84.45,0,0
2022-04-06,1,108.3,64,6,0,1,99,84.45,0,0
2022-04-06,1,101.15,55,6,0,1,99,84.45,0,0
2022-04-06,1,104.0,58,3,0,1,99,84.45,0,0
2022-04-06,1,74.25,28,3,0,1,99,84.45,0,0
2022-04-06,1,88.12,9,3,0,1,99,84.45,0,0
2022-04-07,3,129.0,0,3,1,1,100,88.39,0,0
2022-04-07,1,65.0,5,2,0,0,100,88.39,0,0
2022-04-07,1,92.0,0,2,1,0,100,88.39,0,0
2022-04-07,1,67.6,21,3,0,1,100,88.39,0,0
2022-04-07,1,124.0,58,0,0,1,100,88.39,0,0
2022-04-07,1,99.0,0,3,1,1,100,88.39,0,0
2022-04-07,1,108.3,64,3,0,1,100,88.39,0,0
2022-04-07,1,108.3,64,3,0,1,100,88.39,0,0
2022-04-07,1,114.0,58,3,0,0,100,88.39,0,0
2022-04-07,1,114.0,58,3,0,0,100,88.39,0,0
2022-04-07,1,103.72,103,7,0,1,100,88.39,0,0
2022-04-07,7,70.0,24,0,2,0,100,88.39,0,0
2022-04-07,1,124.0,0,2,1,1,100,88.39,0,0
2022-04-07,3,114.0,0,5,0,1,100,88.39,0,0
2022-04-07,1,93.86,48,3,0,1,100,88.39,0,0
2022-04-07,1,70.0,24,3,1,0,100,88.39,0,0
2022-04-07,1,70.0,24,2,1,0,100,88.39,0,0
2022-04-07,1,70.0,24,2,1,0,100,88.39,0,0
2022-04-07,1,70.0,24,3,1,0,100,88.39,0,0
2022-04-07,1,70.0,24,3,1,0,100,88.39,0,0
2022-04-07,1,65.0,5,2,2,0,100,88.39,0,0
2022-04-07,1,117.8,64,2,0,1,100,88.39,0,0
2022-04-07,2,0.0,0,4,1,0,100,88.39,0,0
2022-04-07,1,88.92,55,6,0,1,100,88.39,0,0
2022-04-07,1,115.54,41,7,0,1,100,88.39,0,0
2022-04-07,1,95.0,0,3,1,1,100,88.39,0,0
2022-04-07,1,103.72,103,2,0,1,100,88.39,0,0
2022-04-07,1,103.72,103,7,0,1,100,88.39,0,0
2022-04-07,3,122.55,64,3,0,1,100,88.39,0,0
2022-04-07,1,129.0,0,3,1,1,100,88.39,0,0
2022-04-07,1,129.0,0,3,1,1,100,88.39,0,0
2022-04-07,2,93.6,21,6,0,1,100,88.39,0,0
2022-04-07,1,99.0,0,5,0,1,100,88.39,0,0
2022-04-07,1,70.0,24,2,2,0,100,88.39,0,0
2022-04-07,1,90.25,64,2,0,0,100,88.39,0,0
2022-04-07,1,65.0,5,2,2,0,100,88.39,0,0
2022-04-07,2,149.0,1,3,1,1,100,88.39,0,0
2022-04-07,1,67.6,21,3,0,1,100,88.39,0,0
2022-04-07,4,70.0,24,3,2,0,100,88.39,0,0
2022-04-07,1,104.0,104,6,0,1,100,88.39,0,0
2022-04-07,1,114.0,58,3,0,1,100,88.39,0,0
2022-04-07,1,90.0,24,2,1,1,100,88.39,0,0
2022-04-07,6,101.75,55,7,0,1,100,88.39,0,0
2022-04-07,1,85.5,78,3,0,1,100,88.39,0,0
2022-04-07,1,103.72,103,5,0,1,100,88.39,0,0
2022-04-07,2,95.2,107,7,0,1,100,88.39,0,0
2022-04-07,8,70.0,25,3,1,0,100,88.39,0,0
2022-04-07,1,122.55,64,6,0,1,100,88.39,0,0
2022-04-07,1,85.5,28,3,0,1,100,88.39,0,0
2022-04-07,2,124.11,50,2,0,1,100,88.39,0,0
2022-04-07,1,89.1,106,7,2,3,100,88.39,0,0
2022-04-07,1,93.6,41,3,0,1,100,88.39,0,0
2022-04-07,1,95.76,9,3,0,1,100,88.39,0,0
2022-04-07,1,91.52,72,1,0,1,100,88.39,0,0
2022-04-07,1,122.55,64,6,0,1,100,88.39,0,0
2022-04-07,1,93.86,48,3,0,1,100,88.39,0,0
2022-04-07,2,149.0,1,3,1,1,100,88.39,0,0
2022-04-07,2,70.0,24,0,2,0,100,88.39,0,0
2022-04-07,1,70.0,24,2,1,0,100,88.39,0,0
2022-04-07,1,83.98,44,3,0,1,100,88.39,0,0
2022-04-07,1,85.5,41,2,0,1,100,88.39,0,0
2022-04-07,1,104.0,0,3,1,0,100,88.39,0,0
2022-04-07,1,104.0,0,3,1,0,100,88.39,0,0
2022-04-07,3,129.0,0,3,1,1,100,88.39,0,0
2022-04-08,1,70.0,24,7,1,0,100,136.23,0,0
2022-04-08,1,70.0,4,2,1,0,100,136.23,0,0
2022-04-08,1,70.0,24,6,1,0,100,136.23,0,0
2022-04-08,1,70.0,24,2,1,0,100,136.23,0,0
2022-04-08,1,70.0,24,2,1,0,100,136.23,0,0
2022-04-08,1,70.0,24,2,1,0,100,136.23,0,0
2022-04-08,1,70.0,24,7,1,0,100,136.23,0,0
2022-04-08,1,125.13,64,2,0,0,100,136.23,0,0
2022-04-08,2,70.0,25,6,1,0,100,136.23,0,0
2022-04-08,2,159.0,58,1,0,0,100,136.23,0,0
2022-04-08,1,139.0,0,3,0,1,100,136.23,0,0
2022-04-08,1,129.0,58,2,0,1,100,136.23,0,0
2022-04-08,1,164.0,58,2,0,1,100,136.23,0,0
2022-04-08,2,101.73,21,2,0,1,100,136.23,0,0
2022-04-08,1,130.08,55,2,0,1,100,136.23,0,0
2022-04-08,2,159.0,104,3,0,0,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,143.1,41,3,0,1,100,136.23,0,0
2022-04-08,1,143.1,41,3,0,1,100,136.23,0,0
2022-04-08,1,159.0,104,3,0,0,100,136.23,0,0
2022-04-08,1,70.0,24,2,1,0,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,2,113.0,27,2,0,1,100,136.23,0,0
2022-04-08,1,159.0,104,1,0,0,100,136.23,0,0
2022-04-08,1,159.0,0,3,0,1,100,136.23,0,0
2022-04-08,2,129.0,1,3,1,1,100,136.23,0,0
2022-04-08,2,129.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,129.0,0,2,0,1,100,136.23,0,0
2022-04-08,8,70.0,25,2,1,0,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,6,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,7,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,6,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,7,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,6,1,1,100,136.23,0,0
2022-04-08,1,149.0,1,3,1,1,100,136.23,0,0
2022-04-08,2,183.33,64,2,0,0,100,136.23,0,0
2022-04-08,1,70.0,14,2,1,0,100,136.23,0,0
2022-04-08,2,169.0,0,6,0,1,100,136.23,0,0
2022-04-08,1,129.0,0,2,2,1,100,136.23,0,0
2022-04-08,1,129.0,58,2,0,0,100,136.23,0,0
2022-04-08,2,143.1,52,3,0,0,100,136.23,0,0
2022-04-08,1,159.0,104,3,0,0,100,136.23,0,0
2022-04-08,2,148.72,72,7,0,1,100,136.23,0,0
2022-04-08,2,147.54,55,5,0,1,100,136.23,0,0
2022-04-08,2,147.54,55,5,0,1,100,136.23,0,0
2022-04-08,2,163.93,64,7,0,1,100,136.23,0,0
2022-04-08,2,106.6,21,2,0,1,100,136.23,0,0
2022-04-08,1,116.1,15,2,2,1,100,136.23,0,0
2022-04-08,1,184.0,58,3,0,1,100,136.23,0,0
2022-04-08,2,149.0,1,2,1,1,100,136.23,0,0
2022-04-08,1,159.0,104,3,0,0,100,136.23,0,0
2022-04-08,1,154.23,64,1,0,1,100,136.23,0,0
2022-04-08,3,189.0,0,2,0,1,100,136.23,0,0
2022-04-08,1,103.72,103,7,0,1,100,136.23,0,0
2022-04-08,1,151.2,107,2,0,1,100,136.23,0,0
2022-04-08,1,129.0,0,2,2,1,100,136.23,0,0
2022-04-08,2,184.0,104,7,0,1,100,136.23,0,0
2022-04-08,1,116.1,106,2,0,1,100,136.23,0,0
2022-04-08,1,103.72,103,7,0,1,100,136.23,0,0
2022-04-08,1,144.0,0,6,1,1,100,136.23,0,0
2022-04-08,1,123.78,56,3,0,1,100,136.23,0,0
2022-04-08,1,138.81,55,3,0,1,100,136.23,0,0
2022-04-08,1,129.0,0,2,2,1,100,136.23,0,0
2022-04-08,3,70.0,24,2,1,0,100,136.23,0,0
2022-04-08,2,65.0,0,5,1,0,100,136.23,0,0
2022-04-08,2,113.0,27,3,0,0,100,136.23,0,0
2022-04-08,2,154.23,64,1,0,0,100,136.23,0,0
2022-04-08,1,183.93,64,6,0,0,100,136.23,0,0
2022-04-08,1,164.0,58,2,0,1,100,136.23,0,0
2022-04-08,1,129.0,58,2,0,1,100,136.23,0,0
2022-04-08,1,159.0,104,3,0,0,100,136.23,0,0
2022-04-08,1,129.0,0,2,1,1,100,136.23,0,0
2022-04-08,2,148.72,72,7,1,0,100,136.23,0,0
2022-04-08,3,148.72,72,7,0,0,100,136.23,0,0
2022-04-08,2,129.0,1,3,1,1,100,136.23,0,0
2022-04-08,1,130.08,55,2,0,1,100,136.23,0,0
2022-04-08,1,129.0,0,2,0,1,100,136.23,0,0
2022-04-08,1,159.0,104,3,0,1,100,136.23,0,0
2022-04-08,1,129.0,0,2,2,1,100,136.23,0,0
2022-04-08,1,125.13,64,2,0,0,100,136.23,0,0
2022-04-08,1,159.0,104,3,0,0,100,136.23,0,0
2022-04-08,1,115.0,72,2,1,1,100,136.23,0,0
2022-04-08,2,149.0,0,2,0,1,100,136.23,0,0
2022-04-08,2,149.0,0,2,0,1,100,136.23,0,0
2022-04-08,1,159.0,104,3,0,0,100,136.23,0,0
2022-04-08,1,184.0,0,6,0,1,100,136.23,0,0
2022-04-08,2,134.1,52,2,0,1,100,136.23,0,0
2022-04-08,1,144.0,0,6,2,1,100,136.23,0,0
2022-04-08,1,137.3,48,2,0,1,100,136.23,0,0
2022-04-09,1,154.0,0,3,0,0,100,125.3,0,1
2022-04-09,1,164.0,104,6,0,0,100,125.3,0,1
2022-04-09,1,139.0,0,0,1,0,100,125.3,0,1
2022-04-09,1,123.0,78,5,0,0,100,125.3,0,1
2022-04-09,1,125.13,64,3,0,0,100,125.3,0,1
2022-04-09,1,154.0,0,3,0,1,100,125.3,0,1
2022-04-09,1,125.13,64,1,0,0,100,125.3,0,1
2022-04-09,1,93.6,20,2,0,1,100,125.3,0,1
2022-04-09,1,106.6,21,6,0,1,100,125.3,0,1
2022-04-09,1,144.0,58,2,0,1,100,125.3,0,1
2022-04-09,1,144.0,0,2,2,3,100,125.3,0,1
2022-04-09,2,103.72,103,6,0,0,100,125.3,0,1
2022-04-09,1,139.0,0,2,0,0,100,125.3,0,1
2022-04-09,1,144.0,0,5,0,0,100,125.3,0,1
2022-04-09,1,129.0,0,3,0,0,100,125.3,0,1
2022-04-09,1,125.13,64,3,0,0,100,125.3,0,1
2022-04-09,1,116.1,41,3,0,1,100,125.3,0,1
2022-04-09,1,164.0,0,3,1,0,100,125.3,0,1
2022-04-09,1,144.0,58,2,0,0,100,125.3,0,1
2022-04-09,2,119.0,0,2,0,0,100,125.3,0,1
2022-04-09,1,129.6,106,2,2,3,100,125.3,0,1
2022-04-09,1,169.0,58,6,0,0,100,125.3,0,1
2022-04-09,1,131.12,72,2,0,0,100,125.3,0,1
2022-04-09,3,164.0,58,6,0,1,100,125.3,0,1
2022-04-09,1,139.0,0,2,1,0,100,125.3,0,1
2022-04-09,1,129.6,67,2,0,1,100,125.3,0,1
2022-04-09,2,70.0,4,1,1,0,100,125.3,0,1
2022-04-09,1,129.0,0,3,1,0,100,125.3,0,1
2022-04-09,1,125.13,64,3,0,0,100,125.3,0,1
2022-04-09,1,143.1,52,3,0,1,100,125.3,0,1
2022-04-09,1,154.0,0,3,1,1,100,125.3,0,1
2022-04-09,1,129.0,58,3,0,0,100,125.3,0,1
2022-04-09,1,75.0,15,6,1,0,100,125.3,0,1
2022-04-09,1,159.08,64,6,0,0,100,125.3,0,1
2022-04-09,1,129.0,0,3,0,0,100,125.3,0,1
2022-04-09,1,129.0,0,4,1,0,100,125.3,0,1
2022-04-09,1,116.1,106,3,1,0,100,125.3,0,1
2022-04-09,2,144.0,104,2,0,1,100,125.3,0,1
2022-04-09,2,70.0,4,2,2,0,100,125.3,0,1
2022-04-09,1,154.0,58,3,0,0,100,125.3,0,1
2022-04-09,1,144.0,58,2,0,0,100,125.3,0,1
2022-04-09,1,139.92,72,3,0,0,100,125.3,0,1
2022-04-09,1,83.85,20,3,0,0,100,125.3,0,1
2022-04-09,2,112.5,22,7,0,1,100,125.3,0,1
2022-04-09,1,154.0,0,3,1,1,100,125.3,0,1
2022-04-09,1,144.0,58,2,0,0,100,125.3,0,1
2022-04-09,1,144.32,72,6,0,1,100,125.3,0,1
2022-04-09,1,159.0,0,3,0,0,100,125.3,0,1
2022-04-09,1,121.64,54,3,0,0,100,125.3,0,1
2022-04-09,1,152.1,41,7,0,1,100,125.3,0,1
2022-04-09,1,149.0,58,2,0,1,100,125.3,0,1
2022-04-09,1,83.85,20,3,0,0,100,125.3,0,1
2022-04-09,1,138.6,106,3,0,1,100,125.3,0,1
2022-04-09,1,83.85,20,3,0,0,100,125.3,0,1
2022-04-09,1,159.0,0,7,1,1,100,125.3,0,1
2022-04-09,1,110.0,15,3,1,0,100,125.3,0,1
2022-04-09,1,179.0,0,4,1,0,100,125.3,0,1
2022-04-09,1,169.0,0,3,2,1,100,125.3,0,1
2022-04-09,1,93.6,20,2,0,1,100,125.3,0,1
2022-04-09,1,144.0,58,6,0,0,100,125.3,0,1
2022-04-09,1,139.0,0,2,1,0,100,125.3,0,1
2022-04-09,1,129.0,0,3,0,0,100,125.3,0,1
2022-04-09,1,137.3,48,0,0,0,100,125.3,0,1
2022-04-09,3,115.0,72,2,1,1,100,125.3,0,1
2022-04-09,1,154.0,0,3,0,0,100,125.3,0,1
2022-04-09,1,129.0,0,3,0,0,100,125.3,0,1
2022-04-09,2,129.0,58,3,0,0,100,125.3,0,1
2022-04-09,1,129.0,0,3,1,0,100,125.3,0,1
2022-04-09,1,139.0,58,2,0,1,100,125.3,0,1
2022-04-09,1,111.75,78,2,0,1,100,125.3,0,1
2022-04-09,1,40.0,68,2,0,1,100,125.3,0,1
2022-04-09,1,154.0,0,3,1,1,100,125.3,0,1
2022-04-09,1,115.5,28,3,0,0,100,125.3,0,1
2022-04-09,1,108.0,28,2,0,1,100,125.3,0,1
2022-04-09,1,100.1,21,3,0,0,100,125.3,0,1
2022-04-09,1,100.1,21,3,0,0,100,125.3,0,1
2022-04-09,1,129.0,0,3,1,0,100,125.3,0,1
2022-04-09,1,129.6,15,2,1,0,100,125.3,0,1
2022-04-10,4,85.0,71,3,1,0,70,81.29,0,1
