Date,LOS,Rate,Rate Code,RoomType,Source,Track Code,Occupied,ADR,HolidayName,IsHoliday,DayOfWeekName,IsWeekend
2022-02-08,1,139.0,BAR,NQQ,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,139.0,BAR,NQQ,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,139.0,BAR,NQQ,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,139.0,BAR,NQQ,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,139.0,BAR,NQQ,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,154.0,BAR,SNQQ1,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,154.0,BAR,SNQQ1,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,139.0,BAR,NQQ,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,76.0,SCPM,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,84.6,SAPR1B,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,2,80.75,SCPM,NK,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,65.0,LCLC,NK,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,76.0,SCPM,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,2,70.0,LBLREP,NQQ,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,2,89.05,SBOOK,NHQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,103.72,SRD Rate,SNK,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,130.7,PKPR3,SNQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,55.25,LOPQ,NK,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,70.0,LBLO,NK,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,80.75,SCPM,NK,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,93.74,LEXP,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,55.25,LOPQ,NHQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,85.0,BAR,NQQ,WI,Walk-In,88,76.98,NA,0,Tuesday,0
2022-02-08,2,84.0,LEXP,SNK,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,65.0,LCLC,NK,CRS,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,80.0,BAR,NQQ,WI,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,2,70.0,LPSR,NK,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,70.4,SGML,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,2,89.45,SRTL,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,52.0,LOPQ,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,84.6,SCPM,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,3,89.05,BAR,SNQQ1,CRS,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,3,66.94,SNP,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,2,65.0,LCLC,NQQ,WI,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,80.0,SBOOK,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,76.2,LNET2,NK,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,85.0,SBOOK,NK,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,65.0,LCLC,NK,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,84.6,SAPR1,SNQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,80.75,SCPM,NK,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,65.0,LCLC,NQQ,WI,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,65.0,LCLC,NK,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,70.0,LPSR,NHK,DIRECT,CORPORATE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,40.0,SED,NK,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,67.2,LEXP,NQQ,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,117.85,BAR,SNQQ,DIRECT,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,96.5,PKPR1,NK,CRS,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-08,1,102.15,BAR,NK,DIRECT,LEISURE,88,76.98,NA,0,Tuesday,0
2022-02-09,1,80.0,BAR,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,89.63,SGML,NK,DIRECT,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,103.72,SRD Rate,SNQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,52.0,LOPQ,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,75.26,LNET2,NK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,75.26,LNET2,NK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,75.89,LEXP,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,70.0,LPSR,NQQ,WI,Walk-In,83,77.53,NA,0,Wednesday,0
2022-02-09,1,100.08,SCPM,SNK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,65.0,LCLC,NK,CRS,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,76.5,SSC,NK,WI,Walk-In,83,77.53,NA,0,Wednesday,0
2022-02-09,1,89.1,SGML,NK,DIRECT,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,65.0,LOPQ,SNHK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,67.54,LWTO,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,85.0,BAR,NK,WI,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,93.54,SAPR1M,NK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,70.0,LPSR,NQQ,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,120.0,BAR,SNQQ1,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,2,114.4,BAR,SNQQ1,DIRECT,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,2,85.83,SCPM,SNQQ1,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,2,65.0,LCOOKC,SNQQ,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,139.0,BAR,NQQ,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,139.0,BAR,NQQ,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,70.0,LPSR,NQQ,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,139.0,BAR,NQQ,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,139.0,BAR,NQQ,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,85.83,SCPM,SNQQ1,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,154.0,BAR,SNQQ1,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,154.0,BAR,NK,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,52.0,LOPQ,NHQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,85.83,SCPM,SNQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,80.0,BAR,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,2,65.0,LCLC,NK,WI,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,85.55,SCPM,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,154.0,BAR,NHK,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,99.4,SRTL,NK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,52.0,LOPQ,NHK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,76.0,SCPM,NQQ,CRS,Meeting Room,83,77.53,NA,0,Wednesday,0
2022-02-09,1,80.0,BAR,NQQ,DIRECT,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,103.72,SRD Rate,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,76.5,LMANAG,NK,WI,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,103.72,SRD Rate,SNK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,90.0,BAR,NQQ,WI,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,76.0,SCPM,SNQQ1,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,95.0,SCPM,SNQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,87.5,SCPM,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,70.0,LPSR,NK,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,70.0,LPSR,NK,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,70.0,LPSR,NK,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,2,65.0,LCLC,NK,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,80.75,SCPM,NK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,70.0,LPSR,NQQ,WI,Walk-In,83,77.53,NA,0,Wednesday,0
2022-02-09,1,70.0,LPSR,NK,DIRECT,CORPORATE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,52.0,LOPQ,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,94.29,SCPM,SNK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,80.0,BAR,NK,DIRECT,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,100.35,SBOOK,NK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,76.0,SCPM,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,2,76.0,SCPM,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,80.0,SBOOK,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,67.2,LEXP,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,85.0,BAR,NK,DIRECT,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,76.0,SCPM,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,111.0,PKPR3,NK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,71.4,LEXP,NK,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,60.0,LWTO,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,85.0,BAR,NK,WI,Walk-In,83,77.53,NA,0,Wednesday,0
2022-02-09,1,72.0,SSC,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,52.0,LOPQ,NQQ,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,85.83,SCPM,SNQQ1,CRS,LEISURE,83,77.53,NA,0,Wednesday,0
2022-02-09,1,85.0,BAR,NK,WI,Walk-In,83,77.53,NA,0,Wednesday,0
2022-02-10,1,70.0,LPSR,NQQ,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSS,NQQ,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSS,NK,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSS,SNQQ,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSS,SNQQ,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,124.0,BAR,SNQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,65.0,LCLC,NK,WI,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,65.0,LCLC,SNQQ,WI,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.85,LOPQ,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSS,NQQ,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,117.8,SCPM,SNQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSS,NQQ,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,119.0,BAR,NQQ,WI,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSS,SNK,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.85,LOPQ,NHK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,85.0,SBOOK,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSR,NK,WI,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,109.0,BAR,NK,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,103.55,SCPM,SNK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,70.0,LPSR,NQQ,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,113.05,SCPM,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,124.0,BAR,SNQQ,WI,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,122.55,SCPM,SNQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,132.05,SCPM,SNQQ1,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSS,SNK,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,124.0,BAR,SNQQ,WI,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,103.72,SRD Rate,SNHK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,136.8,SAPR1,SNK,CRS,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,77.35,LOPQ,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,122.55,SCPM,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,116.42,SAPR1M,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,115.0,GROUP~,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,139.0,BAR,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,122.55,SCPM,SNK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,91.56,LEXP,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,119.0,BAR,NHQQ,WI,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSS,NK,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSR,NK,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,4,40.0,SED,NK,CRS,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,2,102.58,SAPR1X,NHQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,117.04,S3A,SNQQ1,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,102.04,S3A,SNQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSS,NQQ,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,2,127.11,SCPM,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,120.53,SAPR1M,SNK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,3,129.2,BAR,SNK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,100.16,SNP,SNK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,4,70.0,LPSR,NK,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,2,128.55,BAR,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LBLREP,NQQ,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,2,128.55,BAR,NK,CRS,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSR,NK,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.0,LPSR,NK,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,2,122.12,SCPM,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,70.85,LOPQ,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,105.0,GROUP~,NK,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,103.55,SCPM,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,103.55,SCPM,SNQQ1,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,119.0,BAR,NQQ,WI,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,65.0,LCLC,NK,DIRECT,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,103.55,SCPM,SNQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,165.7,SBOOK,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,91.09,SNP,SNQQ1,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,91.09,SNP,SNK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,113.0,SGM,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,113.0,SGM,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,113.0,SGM,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,113.0,SGM,NK,CRS,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,2,113.0,SGM,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,110.0,SCPM,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,104.25,LWTO,NK,CRS,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,119.0,BAR,NQQ,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,89.96,SEGEN,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,52.0,LOPQ,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,109.0,BAR,NK,DIRECT,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,103.55,SCPM,NK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,129.96,SAPR1M,SNK,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,103.55,SCPM,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,2,134.47,SAPR1M,NK,CRS,CORPORATE,96,102.62,NA,0,Thursday,0
2022-02-10,1,89.96,SEGEN,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,82.4,SEGEN,NQQ,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-10,1,122.55,SCPM,SNQQ1,CRS,LEISURE,96,102.62,NA,0,Thursday,0
2022-02-11,1,160.9,SRTL,NK,CRS,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,109.0,BAR,NK,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,169.0,BAR,NK,CRS,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,3,70.0,LPSR,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,161.95,BAR,NK,CRS,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,100.0,LMANAG,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,176.05,SRTL,NQQ,CRS,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,161.07,SCPM,SNHK,CRS,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,125.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,105.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,125.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,105.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,82.5,LMANAG,SNQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,125.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,125.0,GROUP~,SNQQ1,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,105.0,GROUP~,NK,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,139.0,BAR,NQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,139.0,BAR,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,139.0,BAR,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,2,65.0,LCOOKC,SNQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,127.2,SCPM,NK,CRS,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,2,65.0,LMANAG,SNK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,110.0,GROUP~,NQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,2,161.94,SCPM,NK,CRS,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,70.0,LBLO,SNQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,158.75,SCPM,NQQ,CRS,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,139.0,BAR,SNQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,139.0,BAR,SNQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,139.0,BAR,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,125.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,139.0,BAR,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,139.0,BAR,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,146.71,BAR,NQQ,CRS,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,125.0,GROUP~,SNQQ1,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,159.0,BAR,SNHK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,125.0,GROUP~,SNQQ,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,155.73,SAPR1M,NK,CRS,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,103.55,LMANAG,NQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,166.1,BAR,NK,CRS,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,5,169.0,BAR,NHK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,3,70.0,LPSR,NHK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,161.95,BAR,NK,DIRECT,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,2,155.49,SCPM,NK,CRS,LEISURE,100,119.76,NA,0,Friday,0
2022-02-11,1,70.0,LPSS,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,70.0,LPSS,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,70.0,LPSS,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,70.0,LPSS,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,70.0,LPSS,NK,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,70.0,LPSS,NQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,70.0,LPSS,NQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
2022-02-11,1,180.55,BAR,SNQQ,DIRECT,CORPORATE,100,119.76,NA,0,Friday,0
