Date,Year,Month,MonthName,Days,DayOfWeek,DayOfWeekName,IsWeekend,IsHoliday,HolidayName,Nights,Type,RateCode,TrackCode,Occupied,ADR,Rate
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,2,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,2,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,SNK,LPSS,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,4,NK,LPSS,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,3,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,1,SNQQ1,GROUP~,LEISURE,95,99.33,129.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,2,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,2,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,2,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,2,NHQQ,SRD Rate,CORPORATE,95,99.33,85.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,2,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,3,SNK,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,2,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,1,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,1,SNQQ,GROUP~,LEISURE,95,99.33,129.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,1,SNQQ,GROUP~,LEISURE,95,99.33,129.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,1,SNQQ,GROUP~,LEISURE,95,99.33,129.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,1,SNQQ,GROUP~,LEISURE,95,99.33,129.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,1,SNQQ,GROUP~,LEISURE,95,99.33,129.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,1,SNQQ,GROUP~,LEISURE,95,99.33,129.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,2,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,2,NQQ,GROUP~,LEISURE,95,99.33,105.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,4,NK,LBLO,CORPORATE,95,99.33,70.0
2021-12-05,2021,12,December,5,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,95,99.33,70.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,NK,SRD Rate,CORPORATE,100,98.82,85.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,3,NQQ,LPSS,CORPORATE,100,98.82,70.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,NK,GROUP~,LEISURE,100,98.82,119.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,3,NK,LCLC,CORPORATE,100,98.82,65.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,98.82,119.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,3,NK,LBLO,LEISURE,100,98.82,139.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,SNQQ,GROUP~,LEISURE,100,98.82,129.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,SNQQ,GROUP~,LEISURE,100,98.82,129.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,2,NK,LPSR,CORPORATE,100,98.82,70.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,4,NK,LPSS,CORPORATE,100,98.82,70.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,NQQ,LBLO,CORPORATE,100,98.82,70.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,SNQQ,GROUP~,LEISURE,100,98.82,129.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,SNQQ1,GROUP~,LEISURE,100,98.82,129.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,SNQQ,GROUP~,LEISURE,100,98.82,129.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,NK,LBLREP,CORPORATE,100,98.82,70.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,SNQQ,GROUP~,LEISURE,100,98.82,129.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,SNQQ1,GROUP~,LEISURE,100,98.82,129.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,98.82,119.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,NK,SRD Rate,CORPORATE,100,98.82,85.0
2021-12-06,2021,12,December,6,0,Monday,0,0,NA,1,NK,LPSR,CORPORATE,100,98.82,70.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,1,SNQQ1,SRD Rate,LEISURE,88,73.14,85.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,1,NQQ,LPSR,CORPORATE,88,73.14,70.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,1,NQQ,LCLC,LEISURE,88,73.14,65.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,1,NQQ,LBLREP,CORPORATE,88,73.14,70.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,17,NQQ,LPSR,CORPORATE,88,73.14,70.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,1,NQQ,LBLREP,CORPORATE,88,73.14,70.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,1,NQQ,LBLREP,CORPORATE,88,73.14,70.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,2,NK,LCLC,CORPORATE,88,73.14,65.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,1,NQQ,LPSR,CORPORATE,88,73.14,70.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,1,NK,LCLC,CORPORATE,88,73.14,65.0
2021-12-07,2021,12,December,7,1,Tuesday,0,0,NA,1,NQQ,LPSR,Walk-In,88,73.14,70.0
2021-12-08,2021,12,December,8,2,Wednesday,0,0,NA,1,SNQQ,SRD Rate,LEISURE,86,74.65,85.0
2021-12-08,2021,12,December,8,2,Wednesday,0,0,NA,2,NK,LPSR,Walk-In,86,74.65,70.0
2021-12-08,2021,12,December,8,2,Wednesday,0,0,NA,7,NQQ,LPSR,CORPORATE,86,74.65,70.0
2021-12-08,2021,12,December,8,2,Wednesday,0,0,NA,2,NQQ,LCLC,CORPORATE,86,74.65,65.0
2021-12-08,2021,12,December,8,2,Wednesday,0,0,NA,2,SNHK,LPSR,CORPORATE,86,74.65,70.0
2021-12-08,2021,12,December,8,2,Wednesday,0,0,NA,1,NQQ,BAR,LEISURE,86,74.65,89.0
2021-12-08,2021,12,December,8,2,Wednesday,0,0,NA,1,NQQ,LPSR,CORPORATE,86,74.65,70.0
2021-12-09,2021,12,December,9,3,Thursday,0,0,NA,1,SNK,LBLREP,LEISURE,91,74.63,70.0
2021-12-09,2021,12,December,9,3,Thursday,0,0,NA,1,SNK,LCLC,CORPORATE,91,74.63,65.0
2021-12-09,2021,12,December,9,3,Thursday,0,0,NA,1,NQQ,LPSR,CORPORATE,91,74.63,70.0
2021-12-09,2021,12,December,9,3,Thursday,0,0,NA,1,NK,LPSR,LEISURE,91,74.63,70.0
2021-12-09,2021,12,December,9,3,Thursday,0,0,NA,6,NK,LPSR,CORPORATE,91,74.63,70.0
2021-12-09,2021,12,December,9,3,Thursday,0,0,NA,1,NK,LPSR,LEISURE,91,74.63,70.0
2021-12-09,2021,12,December,9,3,Thursday,0,0,NA,1,NQQ,LPSR,CORPORATE,91,74.63,70.0
2021-12-09,2021,12,December,9,3,Thursday,0,0,NA,1,NQQ,LCLC,Walk-In,91,74.63,65.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,SNQQ1,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NK,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,SNQQ1,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,SNQQ,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NK,LCLC,Walk-In,97,99.27,65.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,2,NK,GROUP~,CORPORATE,97,99.27,89.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,2,NQQ,GROUP~,CORPORATE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,2,NQQ,GROUP~,CORPORATE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,2,NQQ,GROUP~,CORPORATE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NK,LCLC,LEISURE,97,99.27,65.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NK,LPSR,CORPORATE,97,99.27,70.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,2,SNK,LPSR,CORPORATE,97,99.27,70.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,97,99.27,99.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,3,SNQQ1,LBLREP,CORPORATE,97,99.27,70.0
2021-12-10,2021,12,December,10,4,Friday,0,0,NA,7,NK,LPSR,CORPORATE,97,99.27,70.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,1,NK,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NK,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NK,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,SNHK,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,6,NK,LBLO,CORPORATE,100,123.58,70.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NK,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NK,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,SNK,LBLREP,CORPORATE,100,123.58,70.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NQQ,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NK,GROUP~,LEISURE,100,123.58,115.0
2021-12-11,2021,12,December,11,5,Saturday,1,0,NA,2,NK,GROUP~,LEISURE,100,123.58,115.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NK,LBLO,LEISURE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,1,SNQQ1,SRD Rate,LEISURE,72,82.15,85.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,2,NQQ,LPSS,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NK,LRED,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,1,NQQ,LBLREP,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NK,LPSS,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,6,NK,LPSS,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NQQ,LPSS,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,5,NK,LBLO,CORPORATE,72,82.15,70.0
2021-12-12,2021,12,December,12,6,Sunday,1,0,NA,1,NQQ,LPSR,CORPORATE,72,82.15,70.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,2,NQQ,LPSR,CORPORATE,88,75.87,70.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,SNQQ,SRD Rate,LEISURE,88,75.87,85.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,NK,LCLC,CORPORATE,88,75.87,65.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,NK,LPSR,Walk-In,88,75.87,70.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,NQQ,LPSR,CORPORATE,88,75.87,70.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,56,NQQ,LPSR,CORPORATE,88,75.87,70.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,10,NQQ,LCLC,CORPORATE,88,75.87,65.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,10,NQQ,LCLC,CORPORATE,88,75.87,65.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,SNQQ,SRD Rate,CORPORATE,88,75.87,85.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,NK,LBLREP,CORPORATE,88,75.87,70.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,NK,LBLREP,CORPORATE,88,75.87,70.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,2,NQQ,LPSR,CORPORATE,88,75.87,70.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,NK,LCLC,CORPORATE,88,75.87,65.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,NK,LCLC,CORPORATE,88,75.87,65.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,2,NK,LBLREP,CORPORATE,88,75.87,70.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,NK,LCLC,CORPORATE,88,75.87,65.0
2021-12-13,2021,12,December,13,0,Monday,0,0,NA,1,NK,LCLC,CORPORATE,88,75.87,65.0
2021-12-14,2021,12,December,14,1,Tuesday,0,0,NA,1,NHQQ,LPSR,CORPORATE,90,77.0,70.0
2021-12-14,2021,12,December,14,1,Tuesday,0,0,NA,3,NK,LCLC,CORPORATE,90,77.0,65.0
2021-12-14,2021,12,December,14,1,Tuesday,0,0,NA,2,NK,LPSR,CORPORATE,90,77.0,70.0
2021-12-14,2021,12,December,14,1,Tuesday,0,0,NA,1,NK,LCLC,CORPORATE,90,77.0,65.0
2021-12-14,2021,12,December,14,1,Tuesday,0,0,NA,1,NK,LPSR,CORPORATE,90,77.0,70.0
2021-12-14,2021,12,December,14,1,Tuesday,0,0,NA,3,NK,LBLREP,CORPORATE,90,77.0,70.0
2021-12-14,2021,12,December,14,1,Tuesday,0,0,NA,1,SNQQ,LPSR,CORPORATE,90,77.0,70.0
2021-12-14,2021,12,December,14,1,Tuesday,0,0,NA,2,NQQ,LCLC,CORPORATE,90,77.0,65.0
2021-12-14,2021,12,December,14,1,Tuesday,0,0,NA,1,NK,SRD Rate,LEISURE,90,77.0,85.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,NK,LBLREP,CORPORATE,100,78.52,70.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,NK,LBLREP,CORPORATE,100,78.52,70.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,NQQ,LPSR,CORPORATE,100,78.52,70.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,2,NQQ,LPSR,CORPORATE,100,78.52,70.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,SNQQ,LCLC,CORPORATE,100,78.52,65.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,NK,LCLC,CORPORATE,100,78.52,65.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,NK,LPSR,CORPORATE,100,78.52,70.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,NQQ,LPSR,CORPORATE,100,78.52,70.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,NK,LCLC,CORPORATE,100,78.52,65.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,SNQQ,LCLC,CORPORATE,100,78.52,65.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,NK,LPSR,CORPORATE,100,78.52,70.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,SNQQ1,LPSR,CORPORATE,100,78.52,70.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,SNHK,LBLREP,CORPORATE,100,78.52,70.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,1,SNK,LPSR,CORPORATE,100,78.52,70.0
2021-12-15,2021,12,December,15,2,Wednesday,0,0,NA,3,NHK,LPSR,CORPORATE,100,78.52,70.0
2021-12-16,2021,12,December,16,3,Thursday,0,0,NA,1,NK,LCLC,CORPORATE,89,73.27,65.0
2021-12-16,2021,12,December,16,3,Thursday,0,0,NA,1,NK,LCLC,CORPORATE,89,73.27,65.0
2021-12-16,2021,12,December,16,3,Thursday,0,0,NA,1,NQQ,LPSR,CORPORATE,89,73.27,70.0
2021-12-16,2021,12,December,16,3,Thursday,0,0,NA,1,NQQ,LPSR,CORPORATE,89,73.27,70.0
2021-12-16,2021,12,December,16,3,Thursday,0,0,NA,1,NQQ,LPSR,CORPORATE,89,73.27,70.0
2021-12-16,2021,12,December,16,3,Thursday,0,0,NA,1,NQQ,LBLREP,CORPORATE,89,73.27,70.0
2021-12-16,2021,12,December,16,3,Thursday,0,0,NA,1,NQQ,LPSR,CORPORATE,89,73.27,70.0
2021-12-16,2021,12,December,16,3,Thursday,0,0,NA,1,NK,LPSR,CORPORATE,89,73.27,70.0
2021-12-16,2021,12,December,16,3,Thursday,0,0,NA,4,NQQ,LPSR,CORPORATE,89,73.27,70.0
2021-12-16,2021,12,December,16,3,Thursday,0,0,NA,1,NK,LCLC,CORPORATE,89,73.27,65.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,2,SNQQ1,GROUP~,CORPORATE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NK,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,100,111.95,101.15
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NK,GROUP~,CORPORATE,100,111.95,92.65
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,100,111.95,101.15
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NK,GROUP~,CORPORATE,100,111.95,92.65
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,100,111.95,101.15
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,2,SNQQ,GROUP~,CORPORATE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,SNQQ1,GROUP~,LEISURE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,2,SNQQ1,GROUP~,CORPORATE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NK,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,2,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,2,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,2,SNQQ,GROUP~,CORPORATE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NK,GROUP~,CORPORATE,100,111.95,92.65
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,3,SNQQ1,GROUP~,CORPORATE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,100,111.95,101.15
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,3,SNQQ,GROUP~,CORPORATE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NK,GROUP~,CORPORATE,100,111.95,92.65
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,100,111.95,101.15
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,2,SNQQ1,GROUP~,CORPORATE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,2,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,100,111.95,101.15
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,CORPORATE,100,111.95,101.15
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,7,NK,LBLO,CORPORATE,100,111.95,70.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,2,SNQQ,GROUP~,CORPORATE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,2,SNQQ1,GROUP~,CORPORATE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,SNQQ,GROUP~,CORPORATE,100,111.95,127.5
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,3,NK,LPSR,CORPORATE,100,111.95,70.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NQQ,GROUP~,LEISURE,100,111.95,110.0
2021-12-17,2021,12,December,17,4,Friday,0,0,NA,1,NK,GROUP~,CORPORATE,100,111.95,92.65
